1.054	-5.076
2.992	-13.834
5.216	-12.642
7.100	-14.656
9.101	-13.381
11.120	-14.185
13.041	-15.341
15.096	-16.337
16.991	-17.332
19.090	-16.825
21.108	-10.268
23.181	-9.272
24.942	-9.839
27.077	-10.405
28.972	-11.073
31.107	-11.788
33.197	-9.726
35.056	-3.383
37.148	-2.393
39.079	-2.393
40.948	-2.113
42.834	-2.113
45.096	-1.684
47.106	0.023
48.903	0.023
50.806	-0.114
52.701	0.029
54.783	0.023
57.018	-0.025
58.984	-5.664
61.103	-44.392
62.826	-49.996
65.159	-49.996
66.902	-49.996
68.871	-0.008
